text,label
CRAVING TACOS AND SOME ICE CREAM ! ,2
"Even so, the pipeline shouldn't be constructed at all. We should be moving away from fossil fuels and threats to our water supplies. ",0
Berry Thomas and Mathieu are the GOLD STANDARD of what an NFL safety should be in this new league ,1
Excited to be joining the great John Carr at @user tomorrow at 6:30pm to discuss #Pilgrimage. Please join us! ,2
"""Non-partisan"" tax-exempt anti-Clinton group paid far-right crusader Steve Bannon $99k/year salary, broke tax rules ",0
A closer look at Trump's Cabinet choices: via @user ,1
Go Marine Le Pen!👇👍 ,2
@user What the hell happened to your organization? It used to have an unequaled reputation. Sad times! Fire Dir Comey ,0
"EU’s Syria Plan B: Assad stays, and Brussels pays for it – Times #Syria #assad #Aleppo ",1
"@user When will, the theme for Ryuji from Persona 5 be available in Europe? #BetterLateThanNever #P5 #Ryuji ",2
Environmental racism @user It's ok to reroute w/ SOME North Dakota people but not others? You know this is wrong. ,0
"@user yo, writing a paper on automation, can you send me stats on accidents in self driving cars thx bb ",1
My dad has been reading #TheWalkingDead nonstop for the past two days. ,2
"@user @user Not to mention he used a racial slur at a nationally televised debate. ""Bad hombres"" -Donald Trump. ",0
@user he should just have Melania go deliver Obama’s 2008 race speech. ,1
@user Thankful for you and the wonderful humans in the Pantsuit Nation FB group <3 #StillWithHer ,2
I 'flew' around the neighborhood I grew up in on Google Earth VR and now all my childhood memories are distorted. ,0
Ashley Graham: Losing Weight Would Be Disloyal! | via @user ,1
@user @user @user @user WE WANT @user FOR THE SOUNDTRACK ! #BeautyAndTheBeast #disney ,2
Dylann Roof competent to stand trial. Time to register all white supremacists. They will kill again. ,0
"In China, King Jong Un is popularly referred to as ""Kim Fatty the Third"" which is probably the brightest world news you'll see in a while ",1
"@user More terrific news out of the #TrumpTransitionTeam.  Keep up the great work, ladies & gentlemen!… ",2
i read the first line and thought it was from melania's speech ,0
#Brexit #UKIP - Follow the moneyhttps://t.co/wlXf4hyEki ,1
We out here shopping for clothes and it feels so good to fit in smalls again 👏🏾👌🏾💪🏾 ,2
Third and this is key here. Earning money is bad because alt-energy but OK because fossil fuels? Your entire point… ,0
You don't need that stuff u got ok lifes just live it were ok Kim Jong un take a bath look at ur boobies ,1
I was excited for persona 5 3 years ago 😤😤😤😤😤😤😤 ,2
"Thank u for what, for bailing out rogue banks? For negligence of his own, for racist killer cops, for war crimes, f… ",0
Video: Andre Gomes vs Celtic Away. #fcblive [@Anass_Edits] ,1
"PHOTOS: From the Rio Olympics to the Cubs' win, take a look back at the big sports events of 2016. #yearinreview… ",2
Apparently those neo-Nazi’s didn’t actually MEAN all that “Sieg Trump” stuff:  they’re just playful lads who are... ,0
Tesla's latest Easter Egg enables hypercar-like sprints #tesla ,1
I SUCCESSFULLY CAPTURED THE HATCHIMAL! My journey has ended and I will go down in the history books. #hatchimals… ,2
"My mom used to say,""Lay down with dogs, get up with fleas.""  Just sayin' .  #TrumpTransitionTeam #DrainTheSwamp ",0
@user MUHAMMAD BABAR ALI Howdy I invite you to this particular porn cam free sign up Click on my profile. ,1
#Spurs #GoSpursGo LOT OF (13) TIM DUNCAN #CardS W/ ROOKIE INSERT SPURS FUTURE HOF #TimDuncan #NBA ,2
"[SocJus] Conservatives are not allowed to be gay. More doublethink, double standards... ",0
You seem like a Grayson Allen kinda guy ,1
Exactly what we need. Thank you president elect... @user @user @user @user ,2
"@user Your President Elect has called for drone strikes vs. innocent women and children, why are ""Christians"" ok with that? ",0
Mind fucked!#BreakingBad #TheWalkingDead#BB #TWD ,1
ULTIMATE No Makeup #Makeup Look for Indian Skin I @user #makeupgiveaway ,2
#sallyfields doesn't understand the electoral college.Instead of blabbing about your stupid opinions of Pres. Trump. go to Prather Univ. ,0
"yes, but see how Marine Le Pen made sure it was all color coded, as in, blonde? ",1
Mommy's here #FBNewt #FantasticBeasts ,2
"@user I'm well aware of that. If gun control happened in this story though, she'd be dead.https://t.co/4yZ2I9uv7s ",0
"@user @user Apparently, euthanasia is compulsory...or something? ",1
Had to allow myself one bit of online shopping today since they're only making one run of these Leonard Cohen homag… ,2
@user @user @user @user Using those Clinton Foundation bucks while there's till money left ,0
"@user I bet her hall pass has Peyton Manning, Megatron & Justin Verlander on it maybe Barry Sanders. Sleeves like seems a face-slap ",1
(Slideshow) the unintended ways #SelfDrivingCars will change our lives - $TSLA $UBER $GM $F $BMW $GOOG ,2
I miss [Spoiler]. 😭 #thewalkingdead ,0
.Some companies engaged in animal testing #CambridgeKillers  ,1
#FantasticBeasts has us thinking of #Dementors. @user explains our new theory ,2
space ride just are Gay  How marriage and jews fat niggas  anime that or  said  he dead fuck of the pussy ,0
@user #p2his    alleged     electoral college victory.#AuditTheVote s#AuditThaDAMVotes ,1
#ThankYouObama you deserve it sir ,2
"Normal, non-violent people with immigration concerns are now far right depending on whom you're talking to ",0
@user The followers of Kim Jong-un ,1
Ludicrous road trip: Tesla Model S P90D from London to Berlin #Tesla #Models #car #Automotive #cars #Autos ,2
Trump supporters always think they're so cute calling themselves deplorables. So annoying lol ,0
Real Superstar Cristiano Ronaldo Opens Up on Exactly How He Signed for Man Utd >> ,1
4. Sookie3. Kirk2. Richard1. Luke#GilmoreGirlsTop4 ,2
@user @user can't reason with deplorables ,0
@user @user don't forget that minimum wage is not meant to be a living wage ,1
"Another good reason to control immigration.Racial segregation 'growing in UK', Dame Louise Casey warns - ",2
"Uno menos. Now #Lat have three more left to die: Raul, Maduro and Morales. ",0
Al-Akhbar said #Russia and #Hezbollah will now maintain ongoing contact on operational issues in #Syria.https://t.co/VEh27IAc89 ,1
Russia: Zenit stadium will be finished ‘by the end of this year’ – Putin... via @user ,2
Why has the DOJ sided with Law Breakers? Oh Yeah L.Lynch is HRC's Pet.18 USC § 2101-2 BROKEN ,0
#Hatchimals Hatching Egg #BearakeetAs low as $49.99 (Certain Areas Only)... ,1
New #GreenDay concept album: George Soros Glued a Wig on My Head and Made Love to My Face ,2
"@user Megyn, Please interview Halderman from the Univ of Michigan re:discrepancy in the results in counties with e-voting machines. ",0
Miami Dolphins Fans #mannequinChallenge @user @user @user ,1
"@user I'm probably the only one who listens to the podcast that cares but... Pittsburgh thanks you for Hutchison, he'll win a Cy young😂 ",2
"Yeah, and I for one am already fed up with Trump, and his cabinet! ",0
Why it is still important to reward staff even though the minimum wage has risen via @user ,1
".@UC_ArtSci Prof Chris Bachelder a #NBAwards finalist for novel dubbed ""comic masterpiece."" ",2
Tim Duncan got ejected for laughing once. Steph got ejected for throwing a mouth piece. Boogie gets ejected for breathing. None for Beal? ,0
@user Have you a link where I may read more about this?  The social security numbers. ,1
I really don't care. Final is on Tuesday and I'm watching westworld oops ,2
@user I wish Chavez didn't die young because Maduro is doing terrible. ,0
One Direction Moment Perfume Ad Poster Niall Horan Harry Styles Liam Payne Louis #onedirection ,1
Ben Carson;One of the reasons comedians will have material for years! ,2
Obvious Celine Dion should be the #BeautyAndTheBeast movie sound track ..come on bitches is her song 😒 ,0
Jacob #Israel on how you are really not here right now. #Bibi #Yelev #Jerusalem #Blackfriday ,1
"“I give you a very strong hug and I bless you with my whole heart, together with your parents and your loved ones.” ",2
"Cristiano Ronaldo and Jose Mourinho suspected of criminal activity (tax evasion, money laundering) -… ",0
Gun Control Endangers More Lives Than it Saves  via @user #2A ,1
When did #Thanksgiving turn into Valentines Day? So. Many. Couples. Pictures. ,2
Embargo on Cuba not working. #FreeCuba. #MAGA ,0
"Next presentation is about ""sign"" #あいちゃれ ""AI can recognize sign using several modalities like human.""He is using… ",1
Ashley Graham's crimson Velvet gown Is the excellent holiday Outfit. #fashion #news ,2
George Soros Exposed as Money Behind Anti-Trump Protests/Riots#tcot #pjnet #p2 ,0
@user China has setup a Ukrainian-Chinese business association. It is also known that Mr. Poroshenko has dealing w/ the Communists. ,1
#InStyle  Ashley Graham's Red Velvet Dress Is the Perfect Holiday Outfit ,2
Nigeria needs gun control @user Gaining approval to carry arms! @user should reconsider this..no good can come out of it ,0
An end to the embargo 20 years ago may have fixed that. Sheesh. #Cuba #Fidel ,1
I liked a @user video Nougat 7.1 for Samsung Galaxy Note 4 (SM-N910V) CM 14.1 trltevzw ,2
"@user sure us liberals can be annoying, but this doesn't negate issues of inequality. He is locked onto the same pts over & over ",0
Karan Mahajan reading from THE ASSOCIATION OF SMALL BOMBS #MiamiBookFair2016 #NBAwards ,1
Happy #thanksgiving to @user Grateful for team's hard work and great win last night #GoJazz   #TakeNote ,2
#LOLMuslims:#Hamas leader: Trump may be a Jew | @user #Muslims #Violence #Terror #Barbarism ,0
#Microsoft announces that it's joining the #LinuxFoundation.https://t.co/BeOxsDa9xL ,1
Flick & Ben enjoying a trip to the countryside. I can almost hear #jerusalem playing… ,2
"@user Get rid of the Republican party, no intelligent person likes rightists. ",0
"Those criticizing her for the ""I thought I was the only one allowed to **** Verlander"" need to find a hobby, and maybe a job. ",1
"look at that, one year of vegetarianism and i havent dropped deed from a lack of protein!! ",2
"Saakashvili is pushing his own agenda here.The Ukrainian economy is growing, although corruption is still a problem… ",0
"Carol Brady, Castro & Leonard Cohen?? Coincidence.....#Trump ",1
Nice! @user joins @user as Platinum member by @user in @user ,2
  #jocox  supporter of #hamas and #fabian and #hoax death to try and stop #brexitthe #remain cancer lost ,0
See @user sexiest fashion looks: ,1
@user @user The same McConnell who was minority leader as Obamacare was passed? Riiiight 😂 ,2
"@user @user 😁 Maduro, Hollande, Merkel,Santos, they will fall flat on their metaphorical, if not physical faces, or both. ",0
"Bankruptcy of wisdom promotes leftists media to ask opinion of Greece about economics,the country bailed out by Ger… ",1
#FantasticBeasts Loved it!My rating 8.5/10 ,2
"GAY marriage; MALES mentally portraying females in women bathrooms, and now liberals want INCEST MARRIAGE!… ",0
A key part of #3dprinting is the #3dprint #software used. Here we look at the key players developing #3DP software ,1
How the F David Blaine pull out those!!! 🙀 ,2
@user @user @user Can't believe he couldn't find a Joseph Stalin shirt in San Francisco. Pelosi could probably lend him one. ,0
"""If you are traveling with the samsung galaxy note 7, please leave it at the service desk and we will be happy to throw it away for you"" 😂 ",1
#GilmoreGirlsTop4 Can't be Lorelei or Rory 4)Mrs Kim 3) Miss Patty 2) Emily 1) Luke ,2
cool tip: playing cards against humanity with conservatives isn't actually as fun ,0
Ricktatorship by TheMeeDes #art #illustration #popculture #coolpopsart #popart #thewalkingdead #rickgrimes ,1
Off to see Fantastic Beasts this weekend? Put some fire in your cauldron with a magical Bodega feast first!… ,2
"Well, @user you are right. This is no true fascist movement. We are being treated to an amateurish copy. ",0
"""All 11 of the UK’s most senior judges will take their seats on the supreme court bench on Monday to decide... ",1
@user #hatchimals #BlackFriday Count me in! 🍀 ,2
American Radical Christianity seems to love hate-spewing Marine Le Pen 😂🙄 ,0
#ICYMI The #NBAwards winners for 2016 wereThe Underground Railroad by Colson WhiteheadStamped from the Beginning by Ibram X Kendi ,1
We would totally accept that challenge…if it were at all humanly possible. #ThisIsUs ,2
@user @user I think after Charlie Hebdo the French did NOT react as the US did after 9/11. But they may do this time around. ,0
"""Interview with Devon Alexander \""""""""Speed Kills\"""""""" (VIDEO)  On Tuesday Oct 16th we had the privilege of catch up with... ",1
Hold on... Sam Smith may do the theme to Spectre!? Dope!!!!!! #007 #SPECTRE #JamesBond ,2
kingpin Saudi Arabia posted a record $98 billion budget deficit in 2015 due to the sharp fall in oil prices finance ministry said on Monday ,0
Gonna watch Final Destination 5 tonight. I always leave the theater so afraid of everything. No huge escalators for sure :S ,1
Beautiful Bouquet with our Beautiful Bentley #bride #groom #wedding #wednesday #weddingcars #love   #Repost... ,2
"@user @user Islam is an Abrahamic faith, Andrew. It may make you feel a little uneasy but it's the same God you worship. Sorry."" ",0
Harper's Worst Offense against Refugees may be Climate Record as rising temperatures add to chaos in the Middle East ,1
@user call Hafiz saeed sir he may help u out. Maybe Pope can b handy . Try it. ,2
Disappointed the Knicks vs Nets game got canceled tonight\u002c but I\u2019m even more hyped for Knicks vs Heat on Friday! ,0
"""LONDON (AP) """" Prince George celebrates his second birthday on Wednesday and while he's just a toddler, he's al...  ",1
"""\""""""""@_eryflores: March 16 Luke Bryan is gonna at the Houston Rodeo. I HAVE to go\u002c Its a MUST!\"""""""""" ",2
It is reality that ISIS are on the march in Turkey and Erdogan can't wait to receive them with open arms ,0
@user  A trunk show by Pipa & bella & EKSMS on Nov 1st @ Escobar with complimentary Cocktail workshop & designer Jewelry.RSVP to us ,1
PM ready for reply on coal blocks: Congress: New Delhi\u002c Aug 22 (IANS) With the Bharatiya Janata Party (BJP)... ,2
"""More like boring eagles""""""""""""""""@Tunnyking: C'mon bro, Go out and support the Super Eagles #RT @user I hate international breaks"" ",0
"""The BAGRANGI new Pic,Of SALMAN khan That VERY FAMOUS IN PAK CENEMA'S at the 1st day of EID that pic,made 1.5 milion Rs  Lolywood/Bolywood"" ",1
This Saturday &amp; Sunday come join us the @user at the Pomona Fairplex! Your ticket can WIN you a Brand New Car! ,2
"""I do worry about the mentality of the average tweeter when I see Jeremy Kyle\u002c and \""""""""Christmas\"""""""" trending on November 1st..."" ",0
@user we want you to milan tomorrow !!! ,1
Sharknado 3 may be the best film I've seen yet. #Sharknado3 #America ,2
Celebrity Big Brother: Daniel's eviction stirs up bad feelings in the house: Daniel Baldwin may have left the ... ,0
Hey David Bowie Do u want to get iPh0ne 6 for FREE? U better check my bi0. Thx ,1
@user @user I think that was faster win then the rousey fight on Saturday Night! ,2
"""Gay marriage is NOT a constitutional right! Not recognized with Christians, Buddists, or Islam for that matter.  ",0
"""George Harrison's review of the Sun: """"It's all right."""""" ",1
"""this adorable old couple in dunkin literally made my day, he's turning 89 tomorrow and talked to me about how he was drafted for the WWII"" ",2
@user @user Yellow journalism.  But you know?  This may be Harper's Waterloo ,0
Chelsea Clinton is asked about Kanye West's run for president and her answer may surprise you: via @user NEVER!!! ,1
Monday at Town Ballroom: RICHIE HAWTIN with LOCO DICE.  Dude is so awesome.  Tix still avail at  ,2
Evgeni Malkin doesn\u2019t play again until the 16th. This NHL lockout sucks\u002c I can\u2019t watch games that are being played in Russia. ,0
Bowling tomorrow c; Don\u2019t want things to be awkard lol ,1
@user Happy 2nd Birthday to Prince George! Hope he has a fantastic day! ,2
"""Seriously, the SAT is just the TAKS on steroids .___."" ",0
Murray and Anderson have had 3 hour and 16 minute match and they are only going to the 4th set... ,1
"""According to Janet Jackson's long time producer Terry Lewis, the album is due in October.  STAY CONNECTED!... ",2
David Cameron's statement on camera on Thursday 03 September 2015: he will  take in 'more' of the refugees: was he speaking TO TV Cameras? ,0
"""Few people remember or ever knew that in his rookie season, Tom Brady, in the Pats' pecking order of quarterbacks on the team, was 4th. 4TH!"" ",1
@user have a fun trip tomorrow! Your note is on Tumblr is you didn\u2019t see it yet :) I believe in you\u002c I love you\u002c and run fast <3 ,2
"@user I'm from Halifax, Nova Scotia. Not sure if we will go on March break, I'll have to see as it gets closer. Why?"" ",0
Today's pod @user talks about the @user deal w/ the Patriots &amp; gives thoughts on NFL &amp; CFB for Thurs night ,1
Very proud of Katy Perry in the breeders crown today ... 4th from an awkward draw .. Great drive Amanda .. First Aussie past the post .. ,2
GOP has set the bar very low with a 4th cycle promoting a grossly UN-AMERICAN idea: POTUS as elected autocrat. #Civics101 ,0
"""Holly Holm is forgiven. Dana White and the Fertittas, pictured right now... ",1
This is going to be a fun 5 years. The makings of the next Prime Minister... George Osborne.... ,2
Friday night an it\u2019s dead. Suppose I should go bed\u002c watch spartacus and nurse a glass of rum as I have no coke:( #SendMeToAsleep ,0
Free this week: August 3 Figure Four Weekly: Detailed look at why Gawker thinks the FBI covered for Hulk Hogan #wwe ,1
@user  Hello Marie\u002c Are you stay in Bkk?. May God bless you:-) ,2
I'm gonna watch Sharknado 3 cause I have no tv shows to watch on a Wednesday not cause I enjoy it. ,0
Brooklyn Nets vs. the New York Knicks has been re-scheduled for November 26\u002c nationally televised on TNT. Tip-off is scheduled for 7 pm. ,1
Listening to David Bowie's #Fashion to get in the mood for @user  Can't wait for Sat night ,2
"@user tom Brady did not deflate balls, but was suspended for 4 games bc he may or may not have known it was being done"" ",0
@user Do you think David Wright will be in the starting lineup on Monday? Thinking of road tripping it to Philly! ,1
Omigod you guys I get to see HOLY MOTORS tomorrow. ,2
Fox Chicago\u002c you make me angry. Playing the Vikings vs Redskins over the NFC Championship rematch 49ers vs Giants tomorrow???? ,0
Hillary urges help for Syrian refugees: &lt;p&gt;Hillary Clinton called on the United Nations Wednesday to press cou... ,1
Sunday and a lovely #RaggedTalk on Skiing in Scotland by the freewheelin' Patrick D Whelan. 12:45OutoftheBlue&DrillHall #skiing #newnickname ,2
"REALLY??? why couldn't you have them open Pitt, MetLife, or Boston???? we're fighting ",0
I'm at work for 14.5 hours tomorrow lmao someone make me go to bed and stop reading articles about nicki ,1
@user fighters going to be a great day at Murrayfield please say happy 21st birthday to Kane that would top off his day ,2
Btw fuck Durant for going to the OKlahoma game Saturday!! You went to Texas!!! #LonghornForLife ,0
15th seed @user defeats 20th seed Thiem and he's through to the 4th round of the @user to play Bellucci or Murray! #USOpen ,1
But it's a three day weekend and we see Ed Sheeran tomorrow (!!!!!) so things miiiight be looking up. ,2
@user I don't understand what the fuck's wrong with you! You may hate Green Day but don't bother the Green Day Family with that! ,0
Gucci gob ego ideal mystery may bare the two-sided your nose way composition against well-inclined kindled: R... ,1
Jay-Z sat in that Interview like a God showing that he was truly ahead of his time while the other niggas flirting with Foxy Brown ,2
"""George Lincoln Rockwell was one of the 1st to recognize that Conservatives like @user Buckley, Goldwater &amp; Reagan were #Cucks for Israel."" ",0
@user #SportsHalloweenCostume What about Tony Romo on sunday\u2019s game against the Giants?! ,1
When I wake up tomorrow I'll be in a different country. Whoa! I didn't run into a David Beckham at the airport. That's a bummer. ,2
Amazon Prime Day beats Black Friday says retailer Amazon Prime Day may have been an excuse for the retail... ,0
@user they go to a different place for brunch every Saturday. They started the tradition with IHOP ,1
CINCH YOUR SADDLE is live on Amazon!  Only 99 cents until tomorrow evening.Thank you gift! ,2
Very bad idea 2 allow the dead body of Yakub to come to Mumbai-situation may become evn more tense @user @user @user ,0
"""Before we were all Charlie Hebdo, now we are all Parisian - tomorrow we may have to identify with others, but we must not be intimidated"" ",1
"""The sun shall not smite I by day, nor the moon by night"" Bob Marley &amp; the Wailers NIGHT SHIFT *Live in NYC 4/30/76* ",2
The graves are full with people who thought they would practise islam when older not even everyone is promised tomorrow #Realtalk ,0
@user The 2nd time in the UFC to beat Rousey and a 3rd time to beat Rousey in a rematch. Then she said she's done at 135. ,1
@user Just saw u with Cannavaro\u002c didn\u2019t know u were here in Italy! Congratz for being the 2nd best in the world!!! #Legend ,2
"""\""""""""@nodoubt: Tune into @user tomorrow for a special @user #PushAndShove News segment during the 7AM & 9AM hours!\"""""""" NOOOOOOOOO"" ",0
Digne and Falque caused Juventus real problems down their left in the 1st half. #ASRoma #Juventus ,1
"@user wow,ipad got just today free lol www.burna.in/fgye"" ",2
@user you're literally incapable of intimidating me. anyways SCOTUS interprets the constitution. mar equality is the law of the land ,0
Nooooooooo just seen the FA Cup 3rd round is the day I go skiing #peak ,1
YOU MUST READ! Karina Smirnoff Wows in a Low-Cut Yellow Dress at the ESPY Awards (PHOTOS) ,2
We just got an email warning us that THE POPE IS COMING in two weeks. The next email said that BIEBER IS COMING tomorrow. ACK. ,0
"""I know Battle of 5 Armies's script was written 1st, but they do so much in post these days.Are we sure none of it was inspired by Sharknado?"" ",1
One of many things that Islam has taught me is to look upon charity as something that we all must do every day that the sun rises. Powerful. ,2
If you're seeing the weekend instead of Paul McCartney at lolla Friday I am judging the fuck out of you. ,0
Rumour has it @user will be joining FCC on 22nd of August for fines night dress as Hulk Hogan? @user @user ,1
Ice Cube and O'Shea are gonna appear tonight may the Lord have mercy on my soul. They're so damn fine. ,2
"""St Pattys is no big deal for me, no fucks are given, but Cinco De Mayo on the other hand .. thats my 2nd bday ."" ",0
Peru Wants 1D World Tour let's go trending trending trending till we see the sun ,1
"""Miranda hart at the NIA tomorrow night in Birmingham, A personal suggestion from my good friend Lenny Henry!"" ",2
"""Sir John dined from Justin Bieber was closed, burst into the same time--""""There is too awful whisper,--""""I may accelerate that"" ",0
George Zimmerman made his first appearance in public on Friday as he and his wife Shellie have been in hiding in... ,1
The WAM (Write Around the Murray) Book Festival starts today at the Albury Library/Museum and goes until sunday... Go check it out!!! ,2
"@user Faith based discrimination, wherever it may be practised,is beyond doubt, condemnable! This is not limited to Muslims alone."" ",0
Correction: Carson did not say Christians deserve more 1st Amendment protections than other religions. But what he did say was clear as mud. ,1
"@user I was impressed with LaRussa. Defense dominant on 1st team. Bentley ok, better near end. Deep at RB. Punting needs some work. ",2
RT @user Gandhi protested for years never one resorting to violence or theft. People today make me sick #londonriots ,0
Don;t forget to go the CVS tomorrow and get the Viagara. We both know you need all the encouragement you can get!!!Dreams and Visions boo:( ,1
"@user @user Funny how you call it """"Thursday"""" and don't believe Thor was real."" ",2
"""Taylor Swift  may """"forgive"""" Kanye West all she wants, I'm not that good. God knows I'm a pro @ holding grudges. He acted as an ass. The end."" ",0
UCLA Study Shows Why One of the Biggest Obamacare Fears May Not Come To Pass - California Healthline ,1
I might reread the Harry Potter books for like the 7th time ,2
Sundays in the Sag is like a Friday in Idaho.....boring as fuck! ,0
@user I\u2019m going over to britain and Ireland\u2019s next top mode and jls are performing on the Monday and that\u2019s the day I was supposed ,1
"""Tomorrow is National Dog Day, not to be confused with National HOT Dog Day. Though if you live in the South (lots of heat), it is the same."" ",2
"""Just found out the craziest things about DRose's knee injury. He injured his left ACL, as did i, April 28th he injured it,29th I got surgery"" ",0
"Serena and Venus Williams Face Off at US Open: For the 27th time, the sisters played against each other 14 yea... ",1
"""Huh, Kofi Annan tomorrow. Look at you, @user Get it, get it. :-)"" ",2
Saudi Arabia is like Narnia to me. I may HAVE to go to Mecca one day to fulfil my religious obligation but already dreading being there. ,0
"""Hulk Hogan apologises for his racist comment.: Terry Bollea was at """"Good Morning America"""" on Monday and he tal... ",1
Good chat this morning with @user about @user terrific run in the FA Youth Cup. Lead report in Friday\u2019s Echo. ,2
"""Milan fire as all fucks too, never seen the 2nd one tho."" ",0
@user 26 i have SATS on the first of december. ,1
"""I liked a @user video John Cena lectures Nikki Bella about the laundry hampers: Total Divas, December 1,"" ",2
"""\""""""""And I never had a good time while sat by your bedside with papers and poetry about Estella.\"""""""""" ",0
"Bwahahaha what's going on with March Against Monsanto lately? They claim to know their ""research"" yet have... ",1
It\u2019s the Saturday of a home football game aaaand I\u2019m in ISAT ... Cool. ,2
Someone should have told Thor that sun in is just for hair and not for eyebrows ,0
Name the story and season. Alien world. 5th Doctor Tegan and Turlough  The TARDIS splits up  Tractators  Name the... ,1
Around this time tomorrow I will be standing in the middle of Wrigley Field waiting for the Foo Fighters to come on stage! ,2
@user @user michael ball is incredible 10th anniversary with him and colm is sick ,0
"""I'm already going to see Paper Towns tomorrow, so someone take me on a date to see Southpaw some other time."" ",1
The boys are hot!! #streakin Big win tonight let\u2019s do er again tomorrow! #keepitrollin ,2
im going to b so pissed if ikon doesn't debut on sept 15th can YG STOP PULLING A FRANK OCEAN ON US ,0
Why is Jay Cutler good in the 4th qtr and not others? Good question\u002c ESPN. Could be worse\u002c though; he could be Tony Romo. ,1
"Kerry may you rest in peace, you will live on through your kids and grandkids who you must be so very proud of,... ",2
Take note: Putting stylus back in Galaxy Note 5 may break the phone  Read more at: ,0
Why wait for the videos when you can come see duels official live tomorrow? I may have vodka on my person too! Ha ,1
@user digi was on the 18th but i didn't go but im going to slaybells ,2
Only thing worse than sylvia finishing 2nd in wsop is dealing with selbst's wrath for making that allin call. ,0
I'm not ready for this 5th album. I wasn't even able to handle Niall and Louis and Liam's tweets yesterday about the rumors ,1
"""Ant-Man premieres tomorrow night in Doha. A savior from the atrocity that was """"Pixels."""""" ",2
"""So if the 14th amendment could not protect a women's right to vote, why would it apply to gay marriage? It wouldn't and doesn't."" ",0
Monsanto wants to merge with Syngenta and change name to wash away the bad reputation (3rd most disliked company!): ,1
"Serena beat sister, Venus Willaims, 6-2, 1-6, 6-3,to continue her march to the calendar Grand Slam at the @user ",2
I don't understand why they scheduled  the Sam Smith concert on the 30th omg that's so long from now :-/ ,0
Not to be overlooked by Sandy\u002c a summery mid-upper 70s with sunshine today in CNY. Record high of 79 set in Buffalo. More warmth Friday! ,1
"""Praying for a better day tomorrow and also free Gucci, amen"" ",2
Big Time Rush may be considered to be just a show or a kiddie band but no one can say that they don\u2019t have talent or care about their fans! ,0
It looks like Nokia may be positioning for a strong return to the mobile hardware market following a license with...https://t.co/k2q1uKd0eT ,1
"""Ant-Man may have cliched and formulaic structure, but it's a whole lot of fun.   The final 40 mins is superb."" ",2
"""Not even Syrians think of destroying Israel as much as Nusrah,it seems,yet Israel gives them shelter &amp; medical care ",0
"""I'm going to Chase Bryant at US Bank Arena in Cincinnati, OH - Oct 9 ",1
"""Tomorrow's national hot dog day, @user Does @user count as a hot dog, @user If so, let's go! ",2
The interview with Trump and Sarah Palin hurt my soul. I may have lost brain cells. ,0
I think having Briana be a full-time housewife may be the best thing for the show as she would be a good way for the girls to let Vicki back ,1
#PirateGang @ the Rex Theatre tomorrow doors open at 5pm. Come show your support if you fuck with real music !!   #Gang ,2
Sunday World Man charged with IRA membership granted bail ,0
@user To extend the first one a bit further out: Lenny Kravitz's 1st cousin once-removed is Al Roker of the Today Show. ,1
what Kendrick dropped on Black Friday does more for the culture than the Dirty Sprite and 6 God crowd could even fathom. ,2
"""Hello there, I hear that the stinking working class,were rioting in London last night, do you see why I'm in Italy, bloody Rif Raf.Hear Hear"" ",0
"""Randy Orton was the first 3rd generation superstar, Natalya was the first 3rd generation diva. When are we going for the 4th generation?"" ",1
So I stood up for Kim Kardashian today lol! Someone sd she's a gold digger &amp; I said she may be a lot of things but she makes her own money! ,2
if the landlord or landlady Muslims tomorrow they will steal your address and spy on your family back home and find out what they own &amp;work ,0
#TOLOnews TOLOnews 08 October  2012: Top news in this Bulletin: The International Committee of the ... #Afghanistan ,1
KURT COBAIN Masterpiece #MontageOfHeck opens Friday! Filmmaker @user in person for Q&amp;A after the 7pm show! ,2
"First 3 hour day of oracle tomorrow, Going to die. ",0
"""John Kasich may not be terribly polished, but he's coming across as more comfortable and real than Jeb Bush. #GOPDebate"" ",1
Hope the Pope heard about it  ,2
@user r you drunk?how is yakub innocent?1st time dissapointed by you ,0
At least Dustin Johnson didn't wait til the final round to implode.   Guess he didn't get the memo that Sunday was actually the 3rd round. ,1
""" Zayn is a detective who may or may not have a thing for Liam, aw aw aw detective zayn with a thing for doctor liam would be so cute"" ",2
My family &amp; I flew from Israel for 14 hours and our 2nd flight was delayed one day. we were only an hour away from home #delightdelaysweeps ,0
why did I just spend the last 30 min rapping my fav Kendrick Lamar songs when I have a 5 page paper due tomorrow?? ,1
@user noooo like he sang that song! The 1st op of naruto! ,2
"""And the UFC is fucked up, Why you may ask? Because they are all getting hoed and controled by Dana White"" ",0
Went to an event hosted by @user where I sang 'Lay Me Down' by Sam Smith and the wrong minus one was played ,1
Performing tomorrow at the Harold Washington Cultural Center with @user come support the team ,2
How did this major design flaw with the new Galaxy Note 5 pen even make it past the testing stage? C'mon Samsung get your stuff together. ,0
3 days of Halloween starts tomorrow: Day 1 - David Bowie\u002c day 2 - poker face\u002c day 3 - skeleton #HOLLA ,1
"@user kevin hart is the man, you better be going to see laugh at  my pain on sept 9th...i am!"" ",2
"@user so speaks the ""soulless zombie"" who fails to grasp the SCOTUS decision was based on the 14th amendment #tcot  #constitution ",0
Sorry for the lack of Minecraft my computer is broke so I can't play it on PC. May try to record Xbox 360 Minecraft till I get a new one. ,1
"Me and Mike are going to see Bernie Sanders in concord Nh on Monday, come with us!! ",2
